task_id	name	status	exit	realtime	peak_vmem
2438	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 82)	COMPLETED	0	7m 23s	1.1 GB
1673	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 40)	COMPLETED	0	5.7s	1 GB
1721	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 43)	COMPLETED	0	7.9s	1.2 GB
1624	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 37)	COMPLETED	0	1m 18s	1.2 GB
1188	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 22)	COMPLETED	0	2m 31s	1.8 GB
1189	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 22)	COMPLETED	0	2m 25s	1.7 GB
1261	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 23)	COMPLETED	0	2m 17s	1.8 GB
1262	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 23)	COMPLETED	0	2m 59s	2.2 GB
1281	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 23)	COMPLETED	0	3m 2s	2.2 GB
1291	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 23)	COMPLETED	0	2m 22s	1.8 GB
1605	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 35)	COMPLETED	0	2m 26s	938.4 MB
2012	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 57)	COMPLETED	0	6m 14s	1002.6 MB
2013	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 57)	COMPLETED	0	6m 21s	1 GB
1286	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 23)	COMPLETED	0	2m 55s	2.2 GB
1287	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 23)	COMPLETED	0	3m 7s	2.3 GB
1633	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 38)	COMPLETED	0	2m 54s	1.4 GB
1634	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 38)	COMPLETED	0	3m 1s	1.4 GB
1635	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 38)	COMPLETED	0	2m 57s	1.5 GB
2140	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 64)	COMPLETED	0	2m 45s	983.8 MB
1185	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 21)	COMPLETED	0	3m 18s	2.3 GB
1191	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 22)	COMPLETED	0	3m 10s	2.3 GB
1197	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 22)	COMPLETED	0	3m 2s	2.2 GB
1292	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 23)	COMPLETED	0	3m 3s	2.3 GB
2141	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 64)	COMPLETED	0	3.3s	623.8 MB
2082	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 61)	COMPLETED	0	5m 36s	980.6 MB
